Date,Store_ID,Product_ID,Units_Sold,Demand_Forecast,Discount,Weather_Condition,Holiday/Promotion,Region,Competitor_Pricing,Seasonality
2022-01-04,S002,P0014,390,408.18,0.15,Cloudy,1,West,79.63,Summer
2022-01-04,S002,P0015,91,93.99,0.05,Rainy,0,North,62.56,Summer
2022-01-04,S002,P0016,32,32.03,0.10,Snowy,0,East,61.83,Winter
2022-01-04,S002,P0017,60,54.96,0.10,Snowy,1,East,67.89,Winter
2022-01-04,S002,P0018,206,220.44,0.15,Sunny,1,South,27.89,Winter
2022-01-04,S002,P0019,108,107.84,0.10,Sunny,1,West,33.52,Summer
2022-01-04,S002,P0020,349,340.49,0.00,Rainy,0,East,17.22,Winter
2022-01-04,S003,P0001,271,276.13,0.20,Rainy,0,South,83.63,Summer
2022-01-04,S003,P0002,202,215.12,0.05,Snowy,1,South,61.76,Spring
2022-01-04,S003,P0003,34,24.17,0.10,Snowy,0,North,30.53,Summer
2022-01-04,S003,P0004,165,164.10,0.10,Rainy,0,West,97.69,Summer
2022-01-04,S003,P0005,2,21.27,0.05,Rainy,0,North,25.50,Summer
2022-01-04,S003,P0006,308,323.67,0.00,Rainy,1,East,17.76,Autumn
2022-01-04,S003,P0007,76,75.54,0.10,Snowy,1,North,52.32,Spring
2022-01-04,S003,P0008,91,95.55,0.05,Rainy,1,East,57.85,Summer
2022-01-04,S003,P0009,113,121.80,0.20,Cloudy,1,West,12.80,Spring
2022-01-04,S003,P0010,274,268.60,0.15,Cloudy,1,East,62.96,Winter
2022-01-04,S003,P0011,116,128.01,0.10,Sunny,0,East,95.78,Autumn
2022-01-04,S003,P0012,5,18.13,0.05,Rainy,1,North,75.03,Summer
2022-01-04,S003,P0013,115,111.27,0.15,Rainy,1,East,28.03,Autumn
2022-01-04,S003,P0014,79,75.88,0.00,Sunny,1,East,82.64,Spring
2022-01-04,S003,P0015,223,235.42,0.15,Cloudy,0,East,19.75,Winter
2022-01-04,S003,P0016,258,260.26,0.10,Cloudy,1,West,20.65,Summer
2022-01-04,S003,P0017,236,248.10,0.00,Rainy,0,West,49.72,Winter
2022-01-04,S003,P0018,309,323.61,0.20,Cloudy,0,North,40.66,Autumn
2022-01-04,S003,P0019,32,26.96,0.00,Rainy,0,North,38.42,Summer
2022-01-04,S003,P0020,44,43.44,0.15,Snowy,1,South,84.05,Winter
2022-01-04,S004,P0001,145,154.43,0.15,Sunny,0,South,21.17,Summer
2022-01-04,S004,P0002,150,141.65,0.20,Sunny,1,North,66.42,Summer
2022-01-04,S004,P0003,40,36.09,0.05,Snowy,1,West,48.66,Spring
2022-01-04,S004,P0004,245,256.94,0.10,Sunny,1,West,81.29,Winter
2022-01-04,S004,P0005,241,255.72,0.15,Snowy,0,North,75.67,Autumn
2022-01-04,S004,P0006,138,128.04,0.00,Cloudy,1,South,47.50,Autumn
2022-01-04,S004,P0007,152,157.24,0.05,Cloudy,1,East,52.57,Autumn
2022-01-04,S004,P0008,12,16.36,0.10,Rainy,1,West,32.41,Winter
2022-01-04,S004,P0009,158,158.23,0.20,Sunny,1,South,83.85,Winter
2022-01-04,S004,P0010,265,264.83,0.10,Sunny,1,North,24.56,Spring
2022-01-04,S004,P0011,240,243.70,0.05,Sunny,0,East,60.74,Spring
2022-01-04,S004,P0012,153,145.17,0.05,Cloudy,0,North,90.80,Spring
2022-01-04,S004,P0013,68,81.02,0.20,Snowy,1,West,23.70,Spring
2022-01-04,S004,P0014,302,300.24,0.20,Snowy,0,West,72.22,Autumn
2022-01-04,S004,P0015,70,69.66,0.05,Rainy,1,West,77.12,Spring
2022-01-04,S004,P0016,92,89.92,0.00,Sunny,0,West,27.17,Autumn
2022-01-04,S004,P0017,275,266.14,0.05,Sunny,1,East,29.56,Summer
2022-01-04,S004,P0018,3,20.62,0.15,Sunny,0,East,59.96,Winter
2022-01-04,S004,P0019,307,319.56,0.05,Rainy,1,West,29.82,Winter
2022-01-04,S004,P0020,62,68.97,0.15,Snowy,0,South,89.19,Spring
2022-01-04,S005,P0001,195,214.04,0.20,Rainy,0,North,24.12,Winter
2022-01-04,S005,P0002,33,36.13,0.05,Rainy,1,West,39.90,Winter
2022-01-04,S005,P0003,263,266.77,0.05,Snowy,0,South,30.66,Winter
2022-01-04,S005,P0004,83,97.81,0.20,Cloudy,1,West,78.43,Summer
2022-01-04,S005,P0005,78,85.65,0.15,Sunny,1,South,43.84,Autumn
2022-01-04,S005,P0006,118,133.87,0.10,Sunny,0,West,37.49,Summer
2022-01-04,S005,P0007,147,141.44,0.10,Cloudy,1,North,54.22,Spring
2022-01-04,S005,P0008,216,233.51,0.20,Cloudy,0,South,64.13,Summer
2022-01-04,S005,P0009,27,26.91,0.15,Snowy,1,West,35.63,Spring
2022-01-04,S005,P0010,172,171.35,0.05,Rainy,1,North,79.81,Winter
2022-01-04,S005,P0011,78,77.14,0.00,Snowy,1,West,35.15,Autumn
2022-01-04,S005,P0012,196,187.61,0.15,Cloudy,1,South,48.04,Summer
2022-01-04,S005,P0013,75,72.27,0.15,Sunny,1,North,41.66,Summer
2022-01-04,S005,P0014,11,8.45,0.15,Snowy,1,West,87.85,Spring
2022-01-04,S005,P0015,144,150.43,0.20,Cloudy,1,West,61.90,Summer
2022-01-04,S005,P0016,200,216.05,0.10,Sunny,0,North,12.13,Winter
2022-01-04,S005,P0017,256,252.35,0.20,Cloudy,1,North,33.09,Autumn
2022-01-04,S005,P0018,118,137.70,0.10,Cloudy,0,East,33.51,Spring
2022-01-04,S005,P0019,244,259.18,0.20,Rainy,0,North,85.21,Autumn
2022-01-04,S005,P0020,54,62.09,0.10,Rainy,0,West,78.32,Autumn
2022-01-05,S001,P0001,147,150.27,0.20,Sunny,1,South,29.40,Winter
2022-01-05,S001,P0002,220,237.00,0.10,Rainy,0,West,80.22,Spring
2022-01-05,S001,P0003,97,101.54,0.05,Rainy,1,South,78.89,Summer
2022-01-05,S001,P0004,29,40.03,0.20,Snowy,1,North,93.55,Autumn
2022-01-05,S001,P0005,192,193.38,0.00,Cloudy,0,West,42.56,Spring
2022-01-05,S001,P0006,158,168.84,0.00,Rainy,1,North,57.13,Winter
2022-01-05,S001,P0007,8,17.44,0.05,Cloudy,0,West,53.31,Autumn
2022-01-05,S001,P0008,42,35.11,0.05,Snowy,0,West,58.19,Winter
2022-01-05,S001,P0009,5,6.60,0.05,Rainy,0,East,93.57,Spring
2022-01-05,S001,P0010,93,85.66,0.20,Rainy,0,East,32.17,Spring
2022-01-05,S001,P0011,44,54.08,0.05,Sunny,1,North,52.89,Spring
2022-01-05,S001,P0012,78,76.67,0.20,Sunny,0,West,98.29,Summer
2022-01-05,S001,P0013,57,55.73,0.00,Snowy,0,East,82.46,Summer
2022-01-05,S001,P0014,161,155.79,0.15,Rainy,1,North,12.38,Autumn
2022-01-05,S001,P0015,172,183.33,0.20,Rainy,1,West,59.56,Winter
2022-01-05,S001,P0016,132,143.24,0.15,Rainy,0,East,26.17,Autumn
2022-01-05,S001,P0017,46,53.06,0.05,Snowy,0,East,60.02,Winter
2022-01-05,S001,P0018,17,17.80,0.10,Snowy,0,South,97.99,Spring
2022-01-05,S001,P0019,38,47.82,0.05,Rainy,1,West,47.76,Autumn
2022-01-05,S001,P0020,11,4.50,0.10,Rainy,0,West,37.71,Winter
2022-01-05,S002,P0001,161,171.45,0.15,Snowy,1,East,60.32,Spring
2022-01-05,S002,P0002,101,92.92,0.20,Sunny,1,North,39.61,Autumn
2022-01-05,S002,P0003,263,257.46,0.10,Snowy,0,North,34.67,Summer
2022-01-05,S002,P0004,32,25.88,0.05,Sunny,0,North,78.98,Autumn
2022-01-05,S002,P0005,209,212.58,0.00,Cloudy,1,West,83.23,Spring
2022-01-05,S002,P0006,24,22.17,0.05,Cloudy,0,West,60.18,Spring
2022-01-05,S002,P0007,20,34.05,0.05,Rainy,1,South,80.65,Winter
2022-01-05,S002,P0008,148,145.10,0.00,Cloudy,1,East,44.90,Autumn
2022-01-05,S002,P0009,100,109.92,0.05,Cloudy,1,West,98.62,Spring
2022-01-05,S002,P0010,129,119.12,0.20,Snowy,0,East,83.87,Autumn
2022-01-05,S002,P0011,257,266.89,0.05,Cloudy,1,East,76.99,Spring
2022-01-05,S002,P0012,262,269.59,0.05,Rainy,0,West,56.77,Summer
2022-01-05,S002,P0013,200,214.64,0.15,Cloudy,1,East,25.99,Spring
2022-01-05,S002,P0014,56,69.26,0.10,Sunny,1,West,19.73,Spring
2022-01-05,S002,P0015,24,17.01,0.20,Cloudy,0,South,56.17,Summer
2022-01-05,S002,P0016,105,106.40,0.20,Cloudy,0,West,79.16,Spring
2022-01-05,S002,P0017,294,302.77,0.15,Snowy,0,East,9.46,Summer
2022-01-05,S002,P0018,142,154.25,0.15,Cloudy,1,East,23.86,Autumn
2022-01-05,S002,P0019,55,68.88,0.10,Sunny,1,South,66.27,Spring
2022-01-05,S002,P0020,24,27.69,0.20,Cloudy,1,South,13.22,Autumn
2022-01-05,S003,P0001,53,47.35,0.00,Snowy,1,West,88.15,Summer
2022-01-05,S003,P0002,189,187.88,0.20,Cloudy,0,South,87.67,Winter
2022-01-05,S003,P0003,146,155.15,0.00,Rainy,1,East,30.21,Summer
2022-01-05,S003,P0004,186,188.51,0.20,Cloudy,0,East,79.04,Summer
2022-01-05,S003,P0005,77,90.49,0.20,Snowy,1,West,54.31,Spring
2022-01-05,S003,P0006,225,220.06,0.00,Snowy,0,East,89.30,Autumn
2022-01-05,S003,P0007,66,74.14,0.10,Rainy,1,East,73.33,Summer
2022-01-05,S003,P0008,35,35.46,0.15,Snowy,1,South,21.81,Winter
2022-01-05,S003,P0009,1,7.16,0.15,Rainy,1,West,14.32,Spring
2022-01-05,S003,P0010,95,90.43,0.10,Sunny,0,West,17.34,Winter
2022-01-05,S003,P0011,255,269.91,0.10,Snowy,1,East,25.17,Spring
2022-01-05,S003,P0012,132,122.08,0.05,Cloudy,0,East,56.53,Winter
2022-01-05,S003,P0013,234,232.60,0.15,Rainy,1,East,78.62,Winter
2022-01-05,S003,P0014,42,44.15,0.10,Rainy,1,South,37.42,Winter
2022-01-05,S003,P0015,25,28.28,0.00,Snowy,0,South,90.41,Autumn
2022-01-05,S003,P0016,30,29.93,0.15,Snowy,1,North,27.66,Autumn
2022-01-05,S003,P0017,28,18.54,0.00,Snowy,0,East,25.22,Summer
2022-01-05,S003,P0018,38,41.71,0.15,Cloudy,0,South,102.22,Spring
2022-01-05,S003,P0019,149,167.46,0.00,Sunny,1,West,34.20,Winter
2022-01-05,S003,P0020,192,205.67,0.10,Rainy,0,North,63.05,Autumn
2022-01-05,S004,P0001,198,212.56,0.10,Cloudy,0,North,58.98,Summer
2022-01-05,S004,P0002,83,88.88,0.20,Rainy,0,North,58.22,Winter
2022-01-05,S004,P0003,97,102.13,0.10,Snowy,1,North,70.94,Autumn
2022-01-05,S004,P0004,173,190.90,0.05,Sunny,1,North,50.35,Spring
2022-01-05,S004,P0005,69,87.46,0.20,Rainy,1,East,95.19,Autumn
2022-01-05,S004,P0006,256,271.82,0.15,Sunny,0,East,79.28,Autumn
2022-01-05,S004,P0007,246,246.58,0.10,Snowy,0,North,92.28,Summer
2022-01-05,S004,P0008,332,343.03,0.15,Cloudy,1,South,40.57,Summer
2022-01-05,S004,P0009,325,321.15,0.00,Rainy,0,North,87.30,Summer
2022-01-05,S004,P0010,53,72.67,0.00,Snowy,1,East,13.92,Autumn
2022-01-05,S004,P0011,17,26.69,0.05,Sunny,0,West,97.29,Autumn
2022-01-05,S004,P0012,223,241.25,0.20,Snowy,0,West,29.24,Spring
2022-01-05,S004,P0013,95,113.09,0.00,Cloudy,0,West,91.76,Autumn
2022-01-05,S004,P0014,225,220.89,0.20,Sunny,0,North,57.58,Winter
2022-01-05,S004,P0015,216,207.56,0.15,Sunny,0,East,21.05,Winter
2022-01-05,S004,P0016,324,318.43,0.00,Rainy,1,North,58.01,Spring
2022-01-05,S004,P0017,75,90.62,0.05,Sunny,0,South,55.33,Summer
2022-01-05,S004,P0018,158,170.15,0.15,Rainy,1,West,20.52,Winter
2022-01-05,S004,P0019,55,56.60,0.20,Snowy,0,West,46.95,Winter
2022-01-05,S004,P0020,131,147.54,0.05,Cloudy,0,South,19.43,Autumn
2022-01-05,S005,P0001,74,93.27,0.20,Cloudy,0,South,40.30,Spring
2022-01-05,S005,P0002,59,62.06,0.15,Snowy,1,West,28.27,Autumn
2022-01-05,S005,P0003,150,145.30,0.05,Rainy,0,South,82.70,Spring
2022-01-05,S005,P0004,135,145.91,0.15,Sunny,0,North,54.05,Spring
2022-01-05,S005,P0005,79,97.08,0.05,Rainy,0,West,45.50,Spring
2022-01-05,S005,P0006,62,68.41,0.00,Rainy,1,South,16.24,Summer
2022-01-05,S005,P0007,130,123.53,0.20,Cloudy,0,East,53.33,Autumn
2022-01-05,S005,P0008,74,66.44,0.10,Sunny,1,North,31.34,Summer
2022-01-05,S005,P0009,16,34.95,0.10,Rainy,0,West,59.09,Summer
2022-01-05,S005,P0010,342,353.01,0.05,Cloudy,1,North,42.19,Summer
2022-01-05,S005,P0011,48,51.37,0.05,Cloudy,0,South,13.10,Autumn
2022-01-05,S005,P0012,224,218.16,0.10,Snowy,0,East,103.30,Spring
2022-01-05,S005,P0013,64,71.81,0.15,Rainy,1,South,35.38,Summer
2022-01-05,S005,P0014,322,316.68,0.10,Rainy,0,North,85.97,Summer
2022-01-05,S005,P0015,264,258.32,0.10,Snowy,1,South,89.25,Summer
2022-01-05,S005,P0016,343,350.28,0.20,Rainy,0,West,57.49,Spring
2022-01-05,S005,P0017,15,26.67,0.05,Cloudy,0,East,73.86,Summer
2022-01-05,S005,P0018,90,105.45,0.10,Sunny,0,East,56.00,Summer
2022-01-05,S005,P0019,143,153.00,0.15,Snowy,0,South,60.14,Autumn
2022-01-05,S005,P0020,36,47.12,0.20,Cloudy,1,South,49.72,Winter
2022-01-06,S001,P0001,37,39.09,0.05,Snowy,0,East,87.30,Summer
2022-01-06,S001,P0002,230,228.65,0.00,Rainy,0,East,45.33,Winter
2022-01-06,S001,P0003,58,50.51,0.20,Sunny,0,West,52.00,Autumn
2022-01-06,S001,P0004,305,319.77,0.15,Snowy,0,West,38.59,Autumn
2022-01-06,S001,P0005,120,115.29,0.00,Snowy,1,East,33.29,Autumn
2022-01-06,S001,P0006,2,1.05,0.00,Rainy,1,West,86.18,Autumn
2022-01-06,S001,P0007,35,45.45,0.05,Sunny,1,South,104.06,Summer
2022-01-06,S001,P0008,171,184.96,0.10,Cloudy,0,West,38.52,Spring
2022-01-06,S001,P0009,195,198.09,0.20,Snowy,1,East,62.02,Autumn
2022-01-06,S001,P0010,97,98.82,0.15,Cloudy,1,East,36.98,Winter
2022-01-06,S001,P0011,177,173.24,0.20,Cloudy,1,East,61.26,Spring
2022-01-06,S001,P0012,1,-8.37,0.00,Rainy,0,North,60.48,Spring
2022-01-06,S001,P0013,181,174.85,0.20,Rainy,0,West,65.45,Autumn
2022-01-06,S001,P0014,100,115.25,0.10,Rainy,0,South,43.83,Winter
2022-01-06,S001,P0015,1,12.68,0.00,Cloudy,0,South,92.67,Spring
2022-01-06,S001,P0016,429,425.85,0.10,Cloudy,1,East,25.68,Autumn
2022-01-06,S001,P0017,26,42.81,0.05,Rainy,1,West,21.48,Summer
2022-01-06,S001,P0018,176,172.13,0.10,Snowy,0,East,76.90,Winter
2022-01-06,S001,P0019,15,19.63,0.05,Rainy,1,South,93.01,Spring
2022-01-06,S001,P0020,2,2.68,0.00,Rainy,0,North,78.21,Winter
2022-01-06,S002,P0001,81,99.33,0.10,Sunny,1,West,30.51,Winter
2022-01-06,S002,P0002,23,33.65,0.15,Cloudy,1,North,44.11,Winter
2022-01-06,S002,P0003,65,71.43,0.00,Rainy,0,East,62.18,Autumn
2022-01-06,S002,P0004,62,74.56,0.05,Rainy,0,East,54.87,Autumn
2022-01-06,S002,P0005,76,83.08,0.10,Rainy,1,South,20.75,Autumn
2022-01-06,S002,P0006,136,126.54,0.05,Rainy,0,West,46.24,Autumn
2022-01-06,S002,P0007,255,264.93,0.10,Snowy,0,North,40.56,Autumn
2022-01-06,S002,P0008,244,253.18,0.05,Snowy,0,South,59.21,Summer
2022-01-06,S002,P0009,173,177.37,0.10,Cloudy,1,East,43.03,Spring
2022-01-06,S002,P0010,330,337.59,0.15,Sunny,0,East,66.25,Autumn
2022-01-06,S002,P0011,95,86.35,0.20,Sunny,0,South,64.21,Summer
2022-01-06,S002,P0012,144,144.02,0.05,Snowy,0,South,40.69,Spring
2022-01-06,S002,P0013,350,348.62,0.10,Cloudy,0,East,53.84,Autumn
2022-01-06,S002,P0014,240,248.45,0.15,Cloudy,1,North,79.25,Summer
2022-01-06,S002,P0015,210,207.85,0.20,Cloudy,1,East,26.77,Summer
2022-01-06,S002,P0016,59,54.77,0.20,Snowy,1,West,92.99,Winter
2022-01-06,S002,P0017,57,53.64,0.00,Rainy,1,South,31.05,Winter
2022-01-06,S002,P0018,57,72.49,0.15,Rainy,1,North,93.47,Autumn
2022-01-06,S002,P0019,283,286.28,0.10,Sunny,1,North,44.37,Spring
2022-01-06,S002,P0020,203,215.81,0.10,Cloudy,1,West,100.87,Autumn
2022-01-06,S003,P0001,170,164.48,0.15,Cloudy,1,West,93.98,Summer
2022-01-06,S003,P0002,30,26.50,0.20,Snowy,1,East,55.66,Autumn
2022-01-06,S003,P0003,180,188.69,0.15,Rainy,1,South,29.75,Autumn
2022-01-06,S003,P0004,211,223.08,0.05,Cloudy,1,North,58.36,Summer
2022-01-06,S003,P0005,243,250.44,0.00,Sunny,1,East,79.82,Spring
2022-01-06,S003,P0006,7,4.50,0.00,Cloudy,0,South,8.70,Winter
2022-01-06,S003,P0007,9,17.36,0.00,Rainy,1,South,10.10,Winter
2022-01-06,S003,P0008,231,248.13,0.20,Sunny,0,South,25.32,Summer
2022-01-06,S003,P0009,11,5.61,0.00,Cloudy,1,West,15.76,Summer
2022-01-06,S003,P0010,18,34.24,0.15,Rainy,0,North,52.96,Spring
2022-01-06,S003,P0011,144,142.02,0.10,Sunny,0,East,54.94,Summer
2022-01-06,S003,P0012,26,34.80,0.10,Sunny,0,West,58.61,Spring
2022-01-06,S003,P0013,61,68.73,0.10,Cloudy,1,South,83.38,Spring
2022-01-06,S003,P0014,80,96.56,0.00,Cloudy,1,South,40.97,Autumn
2022-01-06,S003,P0015,476,478.76,0.00,Rainy,1,North,16.87,Winter
2022-01-06,S003,P0016,316,326.93,0.00,Rainy,1,North,42.58,Spring
2022-01-06,S003,P0017,162,153.54,0.00,Cloudy,1,South,73.35,Summer
2022-01-06,S003,P0018,51,48.33,0.05,Sunny,0,North,13.04,Spring
2022-01-06,S003,P0019,37,37.59,0.05,Rainy,1,North,53.03,Summer
2022-01-06,S003,P0020,63,71.10,0.00,Rainy,0,West,94.76,Winter
2022-01-06,S004,P0001,101,106.55,0.20,Cloudy,0,South,12.11,Autumn
2022-01-06,S004,P0002,105,99.68,0.00,Rainy,0,East,15.44,Autumn
2022-01-06,S004,P0003,134,149.31,0.05,Snowy,0,South,43.03,Winter
2022-01-06,S004,P0004,50,41.93,0.10,Snowy,1,North,88.18,Winter
2022-01-06,S004,P0005,220,237.94,0.05,Cloudy,0,East,77.63,Summer
2022-01-06,S004,P0006,260,271.16,0.10,Snowy,1,North,81.47,Autumn
2022-01-06,S004,P0007,80,87.51,0.15,Rainy,1,North,71.46,Autumn
2022-01-06,S004,P0008,167,169.32,0.05,Snowy,0,South,15.66,Summer
2022-01-06,S004,P0009,166,178.91,0.15,Sunny,0,North,86.94,Spring
2022-01-06,S004,P0010,49,62.86,0.10,Cloudy,0,North,96.13,Summer
2022-01-06,S004,P0011,26,17.28,0.05,Sunny,1,West,45.18,Summer
2022-01-06,S004,P0012,73,90.39,0.00,Cloudy,0,North,81.15,Spring
2022-01-06,S004,P0013,257,276.75,0.00,Cloudy,0,West,19.92,Autumn
2022-01-06,S004,P0014,50,66.22,0.15,Rainy,0,East,77.66,Winter
2022-01-06,S004,P0015,49,66.88,0.15,Snowy,1,West,91.53,Autumn
2022-01-06,S004,P0016,24,36.79,0.15,Snowy,1,West,84.52,Spring
2022-01-06,S004,P0017,192,207.13,0.05,Rainy,1,South,29.25,Spring
2022-01-06,S004,P0018,47,39.88,0.05,Rainy,0,South,95.64,Winter
2022-01-06,S004,P0019,325,341.07,0.20,Cloudy,1,South,34.57,Autumn
2022-01-06,S004,P0020,150,162.92,0.20,Cloudy,0,West,31.37,Summer
2022-01-06,S005,P0001,195,213.22,0.15,Rainy,1,West,34.30,Autumn
2022-01-06,S005,P0002,35,32.63,0.10,Rainy,0,South,92.19,Summer
2022-01-06,S005,P0003,96,106.59,0.10,Rainy,0,West,62.06,Spring
2022-01-06,S005,P0004,219,212.71,0.15,Sunny,0,East,73.68,Autumn
2022-01-06,S005,P0005,14,33.09,0.20,Snowy,1,East,47.58,Winter
2022-01-06,S005,P0006,14,10.62,0.20,Rainy,1,South,58.68,Spring
2022-01-06,S005,P0007,39,33.84,0.20,Snowy,0,West,55.85,Autumn
2022-01-06,S005,P0008,162,181.89,0.00,Rainy,0,West,78.80,Summer
2022-01-06,S005,P0009,70,81.01,0.00,Sunny,1,South,43.42,Autumn
2022-01-06,S005,P0010,64,67.98,0.20,Snowy,0,South,57.29,Autumn
2022-01-06,S005,P0011,83,94.60,0.10,Rainy,0,South,86.19,Summer
2022-01-06,S005,P0012,171,165.78,0.00,Cloudy,1,South,55.53,Winter
2022-01-06,S005,P0013,101,92.71,0.05,Snowy,1,South,90.39,Spring
2022-01-06,S005,P0014,128,147.93,0.05,Snowy,0,West,27.34,Autumn
2022-01-06,S005,P0015,7,13.56,0.15,Rainy,0,East,38.56,Spring
2022-01-06,S005,P0016,15,29.69,0.15,Cloudy,0,South,102.66,Summer
2022-01-06,S005,P0017,250,250.00,0.15,Snowy,0,East,45.99,Autumn
2022-01-06,S005,P0018,192,188.42,0.15,Snowy,1,East,39.59,Winter
2022-01-06,S005,P0019,149,150.77,0.15,Rainy,0,North,54.25,Spring
2022-01-06,S005,P0020,7,6.64,0.20,Sunny,1,West,89.89,Winter
2022-01-07,S001,P0001,107,117.92,0.10,Sunny,1,North,58.80,Winter
2022-01-07,S001,P0002,115,125.73,0.05,Rainy,0,North,81.11,Winter
2022-01-07,S001,P0003,32,33.38,0.00,Sunny,0,North,67.25,Winter
2022-01-07,S001,P0004,307,303.88,0.15,Snowy,0,West,11.30,Winter
2022-01-07,S001,P0005,92,88.38,0.15,Cloudy,0,West,30.55,Spring
2022-01-07,S001,P0006,23,22.30,0.20,Rainy,1,South,30.02,Winter
2022-01-07,S001,P0007,429,440.06,0.10,Rainy,1,North,46.52,Summer
2022-01-07,S001,P0008,64,67.54,0.20,Rainy,0,East,33.10,Summer
2022-01-07,S001,P0009,242,258.36,0.00,Snowy,0,West,50.42,Autumn
2022-01-07,S001,P0010,20,39.58,0.00,Cloudy,0,East,53.32,Autumn
2022-01-07,S001,P0011,102,107.22,0.10,Snowy,1,North,70.41,Summer
2022-01-07,S001,P0012,118,137.16,0.20,Snowy,0,South,67.26,Summer
2022-01-07,S001,P0013,71,70.21,0.10,Snowy,0,North,33.29,Summer
2022-01-07,S001,P0014,115,129.39,0.00,Cloudy,1,East,54.34,Spring
2022-01-07,S001,P0015,128,133.63,0.00,Rainy,0,East,9.38,Spring
2022-01-07,S001,P0016,161,166.56,0.05,Sunny,1,East,79.98,Autumn
2022-01-07,S001,P0017,66,74.50,0.00,Snowy,1,South,9.33,Spring
2022-01-07,S001,P0018,87,98.78,0.15,Cloudy,1,South,55.07,Winter
2022-01-07,S001,P0019,46,54.36,0.00,Rainy,1,South,61.51,Winter
2022-01-07,S001,P0020,124,142.00,0.20,Rainy,0,West,50.87,Summer
2022-01-07,S002,P0001,150,153.84,0.05,Snowy,0,West,82.42,Spring
2022-01-07,S002,P0002,67,79.73,0.05,Snowy,0,East,78.46,Summer
2022-01-07,S002,P0003,72,80.31,0.00,Snowy,1,West,39.39,Autumn
2022-01-07,S002,P0004,114,127.05,0.15,Snowy,0,East,95.71,Summer
2022-01-07,S002,P0005,119,121.76,0.10,Rainy,0,South,41.52,Winter
2022-01-07,S002,P0006,68,65.93,0.20,Cloudy,0,North,35.74,Summer
2022-01-07,S002,P0007,211,207.06,0.15,Cloudy,1,South,49.28,Winter
2022-01-07,S002,P0008,46,59.22,0.10,Cloudy,1,North,94.72,Spring
2022-01-07,S002,P0009,117,118.21,0.15,Rainy,0,South,69.27,Summer
2022-01-07,S002,P0010,116,111.17,0.05,Cloudy,1,South,83.62,Summer
2022-01-07,S002,P0011,53,46.56,0.10,Rainy,1,West,32.73,Spring
2022-01-07,S002,P0012,137,128.13,0.20,Cloudy,0,West,80.54,Winter
2022-01-07,S002,P0013,143,155.52,0.20,Cloudy,1,West,47.41,Spring
2022-01-07,S002,P0014,152,145.38,0.15,Sunny,1,East,38.08,Autumn
2022-01-07,S002,P0015,39,57.62,0.15,Snowy,1,South,77.91,Autumn
2022-01-07,S002,P0016,211,215.38,0.10,Cloudy,0,South,42.88,Autumn
2022-01-07,S002,P0017,100,106.28,0.00,Rainy,1,South,81.89,Winter
2022-01-07,S002,P0018,73,82.50,0.20,Rainy,0,East,76.47,Summer
2022-01-07,S002,P0019,122,119.27,0.10,Rainy,0,North,14.77,Autumn
2022-01-07,S002,P0020,86,91.01,0.10,Snowy,0,West,59.68,Summer
2022-01-07,S003,P0001,39,49.70,0.15,Rainy,1,North,62.10,Autumn
2022-01-07,S003,P0002,145,143.90,0.05,Rainy,0,West,81.19,Winter
2022-01-07,S003,P0003,4,20.75,0.00,Sunny,1,South,90.12,Summer
2022-01-07,S003,P0004,8,12.47,0.10,Rainy,1,North,40.45,Winter
2022-01-07,S003,P0005,298,305.17,0.20,Rainy,1,South,86.47,Autumn
2022-01-07,S003,P0006,175,194.41,0.00,Rainy,1,East,71.36,Spring
2022-01-07,S003,P0007,177,189.57,0.10,Sunny,1,South,41.65,Summer
2022-01-07,S003,P0008,154,154.77,0.00,Rainy,0,South,14.52,Winter
2022-01-07,S003,P0009,24,15.08,0.20,Rainy,1,East,28.48,Winter
2022-01-07,S003,P0010,63,72.14,0.00,Sunny,0,North,66.47,Summer
2022-01-07,S003,P0011,29,47.24,0.05,Rainy,0,West,36.38,Winter
2022-01-07,S003,P0012,52,43.50,0.05,Cloudy,1,South,16.76,Winter
2022-01-07,S003,P0013,59,58.25,0.05,Sunny,1,South,16.55,Autumn
2022-01-07,S003,P0014,48,41.05,0.15,Snowy,1,East,83.32,Spring
2022-01-07,S003,P0015,71,70.58,0.20,Sunny,0,West,82.41,Autumn
2022-01-07,S003,P0016,86,90.58,0.10,Sunny,0,East,16.83,Spring
2022-01-07,S003,P0017,12,22.96,0.20,Snowy,1,North,34.61,Winter
2022-01-07,S003,P0018,336,334.26,0.10,Sunny,0,East,76.87,Autumn
2022-01-07,S003,P0019,35,41.58,0.00,Sunny,1,South,75.71,Autumn
2022-01-07,S003,P0020,20,16.38,0.05,Snowy,0,South,91.56,Spring
2022-01-07,S004,P0001,13,5.38,0.20,Rainy,0,West,93.90,Winter
2022-01-07,S004,P0002,46,42.15,0.00,Sunny,1,North,80.40,Summer
2022-01-07,S004,P0003,49,47.54,0.15,Cloudy,0,North,58.96,Spring
2022-01-07,S004,P0004,92,92.42,0.10,Rainy,0,East,43.14,Winter
2022-01-07,S004,P0005,108,116.84,0.15,Snowy,1,North,82.67,Summer
2022-01-07,S004,P0006,343,355.68,0.20,Cloudy,0,East,60.54,Summer
2022-01-07,S004,P0007,83,100.55,0.10,Sunny,0,North,40.77,Winter
2022-01-07,S004,P0008,72,75.46,0.00,Rainy,0,East,28.73,Spring
